source_lang,target_lang,train_dataset,dataset_size,test_dataset,m2m100_ft_spBLEU_mean,m2m100_ft_spBLEU_se,m2m100_ft_chrF2++_mean,m2m100_ft_chrF2++_se,m2m100_ft_BLEU_mean,m2m100_ft_BLEU_se,m2m100_ft_chrF2_mean,m2m100_ft_chrF2_se,m2m100_ft_TER_mean,m2m100_ft_TER_se,m2m100_ft_comet_score_mean,m2m100_ft_comet_score_se,m2m100_noft_spBLEU_mean,m2m100_noft_spBLEU_se,m2m100_noft_chrF2++_mean,m2m100_noft_chrF2++_se,m2m100_noft_BLEU_mean,m2m100_noft_BLEU_se,m2m100_noft_chrF2_mean,m2m100_noft_chrF2_se,m2m100_noft_TER_mean,m2m100_noft_TER_se,m2m100_noft_comet_score_mean,m2m100_noft_comet_score_se,small100_ft_spBLEU_mean,small100_ft_spBLEU_se,small100_ft_chrF2++_mean,small100_ft_chrF2++_se,small100_ft_BLEU_mean,small100_ft_BLEU_se,small100_ft_chrF2_mean,small100_ft_chrF2_se,small100_ft_TER_mean,small100_ft_TER_se,small100_ft_comet_score_mean,small100_ft_comet_score_se,small100_noft_spBLEU_mean,small100_noft_spBLEU_se,small100_noft_chrF2++_mean,small100_noft_chrF2++_se,small100_noft_BLEU_mean,small100_noft_BLEU_se,small100_noft_chrF2_mean,small100_noft_chrF2_se,small100_noft_TER_mean,small100_noft_TER_se,small100_noft_comet_score_mean,small100_noft_comet_score_se,nllb_ft_spBLEU_mean,nllb_ft_spBLEU_se,nllb_ft_chrF2++_mean,nllb_ft_chrF2++_se,nllb_ft_BLEU_mean,nllb_ft_BLEU_se,nllb_ft_chrF2_mean,nllb_ft_chrF2_se,nllb_ft_TER_mean,nllb_ft_TER_se,nllb_ft_comet_score_mean,nllb_ft_comet_score_se,nllb_noft_spBLEU_mean,nllb_noft_spBLEU_se,nllb_noft_chrF2++_mean,nllb_noft_chrF2++_se,nllb_noft_BLEU_mean,nllb_noft_BLEU_se,nllb_noft_chrF2_mean,nllb_noft_chrF2_se,nllb_noft_TER_mean,nllb_noft_TER_se,nllb_noft_comet_score_mean,nllb_noft_comet_score_se,trfm_spBLEU_mean,trfm_spBLEU_se,trfm_chrF2++_mean,trfm_chrF2++_se,trfm_BLEU_mean,trfm_BLEU_se,trfm_chrF2_mean,trfm_chrF2_se,trfm_TER_mean,trfm_TER_se,trfm_comet_score_mean,trfm_comet_score_se,genetic,geographic,syntactic,inventory,phonological,featural,dev_size,test_size,train_word_vocab_size,dev_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_dev_sentence_length,avg_test_sentence_length,train_dev_word_overlap,train_test_word_overlap,dev_test_word_overlap,ttr_train,ttr_dev,ttr_test,train_dev_ttr_distance,train_test_ttr_distance,dev_test_ttr_distance,train_dev_jsd,train_test_jsd,dev_test_jsd,train_dev_tf_idf,train_test_tf_idf,dev_test_tf_idf,train_dev_st_similarity,train_test_st_similarity,dev_test_st_similarity,eng_target,morphological
eng,afr,OPUS_bible,29065,MT560_OPUS_SPC,13.6,0.9,37.7,1.0,10.5,0.9,39.8,1.1,85.8,3.0,0.6329,0.1543,26.6,1.5,47.9,1.4,22.4,1.5,50.3,1.4,67.6,2.1,0.6909,0.1659,7.0,0.8,29.7,1.0,6.0,0.8,31.1,1.0,108.8,7.3,0.5595,0.1432,26.2,1.5,48.9,1.4,22.1,1.6,51.4,1.4,66.3,2.1,0.6895,0.1646,35.9,1.6,54.9,1.4,28.2,1.7,57.3,1.3,61.7,2.2,0.7278,0.1712,35.3,1.7,53.6,1.5,28.7,1.7,56.0,1.5,61.2,2.1,0.7279,0.17,1.4,0.2,20.6,0.7,1.4,0.3,21.9,0.7,140.6,6.7,0.379,0.0776,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,1000.0,33.0,25.0,35.0,102.92561500086016,90.598,52.712,0.4310344827586206,0.4705882352941176,0.4,1.1031133535882774e-05,0.0002759442813307,0.0006639854302625,0.9216461853273776,0.9670489740511908,0.3415375541380112,0.0382662755384409,0.0998519667426246,0.1020771687740573,0.0032600876393465,0.0088458570557587,0.006662043772436,0.0863062143325805,0.3392754197120666,0.3450645804405212,0.0,0.4359
eng,afr,OPUS_bible,29065,MT560_OPUS100,15.1,1.1,35.8,1.1,10.2,1.1,37.3,1.1,93.1,2.7,0.6653,0.1634,24.8,1.5,43.7,1.4,18.3,1.6,45.4,1.4,77.4,2.5,0.7146,0.165,8.0,0.9,28.1,1.1,5.5,0.8,29.2,1.1,123.2,8.9,0.6021,0.1681,24.9,1.6,45.0,1.4,18.7,1.8,46.7,1.5,73.2,2.4,0.7254,0.1687,33.0,1.7,50.8,1.5,24.3,1.9,52.6,1.5,67.3,2.4,0.7623,0.1701,32.7,1.7,50.5,1.5,23.5,1.9,52.3,1.5,67.5,2.4,0.7633,0.1697,1.9,0.3,17.0,0.6,1.3,0.3,17.9,0.6,160.0,7.2,0.4124,0.116,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,1930.0,33.0,25.0,37.0,102.92561500086016,90.598,25.581347150259067,0.4310344827586206,0.4714285714285714,0.4032258064516129,1.1031133535882774e-05,0.0002759442813307,0.000749412622539,0.9216461853273776,0.9707772575884872,0.3991534453682697,0.0382662755384409,0.1026074323616264,0.0996344914734924,0.0032600876393465,0.0124793754310637,0.0110807399314661,0.0863062143325805,0.3711988925933838,0.4176555275917053,0.0,0.4359
eng,afr,OPUS_bible,29065,MT560_OPUS_OpenSubtitles_v2018,23.3,1.5,47.8,1.4,18.8,1.6,48.3,1.4,69.6,2.5,0.7798,0.1546,33.2,1.9,55.5,1.7,27.6,2.1,56.3,1.7,60.0,2.5,0.8153,0.1485,21.4,1.6,45.2,1.5,17.8,1.7,45.6,1.5,70.1,2.4,0.7621,0.1614,33.3,1.9,55.2,1.6,27.2,2.1,56.0,1.6,58.7,2.4,0.8183,0.1453,37.3,2.0,60.9,1.7,30.9,2.2,61.6,1.7,56.1,2.7,0.8357,0.1401,39.1,2.0,61.4,1.7,31.9,2.2,62.0,1.7,54.6,2.4,0.8404,0.1379,6.2,0.8,28.7,1.0,4.6,0.7,29.1,1.0,117.5,5.2,0.5442,0.1792,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,1000.0,33.0,25.0,31.0,102.92561500086016,90.598,19.131,0.4310344827586206,0.4375,0.4107142857142857,1.1031133535882774e-05,0.0002759442813307,0.0016204066698029,0.9216461853273776,0.986431078336428,0.6884133286729276,0.0382662755384409,0.0732839533276231,0.0883034015103495,0.0032600876393465,0.0114330570620432,0.0123262216439286,0.0863062143325805,0.2863494753837585,0.329662024974823,0.0,0.4359
eng,afr,OPUS_bible,29065,flores,22.3,0.8,47.9,0.6,16.4,0.8,50.1,0.6,65.5,1.1,0.7722,0.1022,39.7,1.0,61.7,0.7,31.9,1.1,63.9,0.7,46.0,1.0,0.8481,0.0814,12.0,0.7,37.1,0.8,9.1,0.7,38.8,0.8,91.0,4.7,0.6051,0.1463,37.5,1.0,60.6,0.7,30.5,1.1,62.8,0.7,46.6,1.0,0.8237,0.093,43.1,1.0,63.8,0.7,33.2,1.1,66.2,0.7,45.9,1.0,0.874,0.0641,43.7,1.0,64.1,0.7,34.2,1.1,66.4,0.7,45.1,1.0,0.8706,0.0691,3.4,0.3,25.1,0.4,2.6,0.3,26.3,0.4,108.4,2.7,0.3626,0.0597,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,1012.0,33.0,25.0,40.0,102.92561500086016,90.598,112.7302371541502,0.4310344827586206,0.4520547945205479,0.3846153846153846,1.1031133535882774e-05,0.0002759442813307,0.0003506219156228,0.9216461853273776,0.938066593185604,0.0453631272789569,0.0382662755384407,0.0887427520880323,0.0877172284609674,0.0032600876393465,0.0084148658414448,0.0118577198752621,0.0863062143325805,0.3324118256568908,0.4019572734832763,0.0,0.4359
ind,eng,OPUS_Tanzil,7867,flores,32.9,1.1,54.6,0.9,26.7,1.1,56.5,0.9,56.4,1.5,0.8354,0.0995,41.8,1.1,62.6,0.8,34.4,1.1,64.8,0.8,46.8,1.1,0.874,0.0617,20.9,0.9,43.3,0.9,16.1,0.8,45.1,0.9,69.3,1.8,0.739,0.1261,37.6,1.1,60.0,0.8,30.9,1.1,62.2,0.8,49.3,1.1,0.8567,0.0712,45.6,1.3,64.2,1.0,38.2,1.3,66.1,1.0,43.5,1.3,0.8822,0.0731,47.7,1.2,66.1,0.9,39.9,1.2,67.9,0.9,41.6,1.1,0.8914,0.0492,0.0,0.0,10.3,0.2,0.0,0.0,11.3,0.3,97.7,0.5,0.3552,0.0441,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,1012.0,26.0,26.0,39.0,79.63666412407831,46.046,106.64229249011858,0.5,0.4,0.4,4.150556653501952e-05,0.0011293054771315,0.0003613721020737,0.9278444378453444,0.7834808198519885,4.515832675149728,0.0244261557284302,0.0943324146324355,0.0912300412335252,0.0022392606375963,0.0145198526332574,0.0181938031778314,0.0613946318626403,0.5324244201183319,0.4363146424293518,1.0,0.7168
ind,eng,OPUS_Tanzil,7867,MT560_WikiMatrix,7.5,0.7,24.8,0.6,5.0,0.6,26.4,0.6,94.2,1.0,0.6223,0.1415,9.5,1.0,27.3,0.6,6.1,0.7,29.1,0.6,94.0,1.1,0.6523,0.1275,5.7,0.6,22.3,0.5,3.2,0.4,23.8,0.5,107.4,4.3,0.5636,0.1414,8.9,0.9,26.9,0.6,5.7,0.7,28.7,0.6,94.2,1.2,0.6412,0.1277,9.7,0.9,27.0,0.7,6.6,0.7,28.8,0.7,93.2,1.1,0.6534,0.1309,10.1,1.0,27.5,0.6,6.8,0.8,29.3,0.7,94.0,1.2,0.6574,0.1253,0.1,0.1,9.6,0.2,0.0,0.0,10.7,0.2,103.4,0.8,0.3542,0.0469,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,2000.0,26.0,26.0,232.0,79.63666412407831,46.046,89.2,0.5,0.1007751937984496,0.1007751937984496,4.150556653501952e-05,0.0011293054771315,0.0013004484304932,0.9278444378453444,0.9371859544835166,0.0173193574141127,0.0244261557284295,0.1248481757822515,0.1221851956265485,0.0022392606375963,0.0173205900147211,0.0152050989901793,0.0613946318626403,0.4943826198577881,0.4003562331199646,1.0,0.7168
ind,eng,OPUS_Tanzil,7867,OPUS_Tanzil,25.8,2.6,44.8,2.1,22.7,2.5,45.8,2.1,69.8,4.5,0.6983,0.138,4.2,0.6,26.8,1.3,3.4,0.6,28.2,1.3,247.6,16.0,0.5687,0.1263,25.5,2.5,43.5,2.2,23.0,3.1,44.5,2.2,70.2,7.9,0.6919,0.1423,4.3,0.6,27.0,1.4,3.7,0.6,28.3,1.4,241.6,18.3,0.5665,0.1232,34.4,2.7,51.2,2.3,31.0,2.8,52.0,2.3,59.2,4.3,0.7378,0.1359,26.0,2.5,46.0,2.0,23.0,2.4,46.9,2.0,70.4,4.7,0.7167,0.1345,8.5,1.4,25.8,1.4,6.5,1.3,26.8,1.4,111.7,4.9,0.5132,0.1119,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,500.0,26.0,26.0,26.0,79.63666412407831,46.046,36.894,0.5,0.5,0.5,4.150556653501952e-05,0.0011293054771315,0.0014094432699083,0.9278444378453444,0.9419707975380428,0.0395046487404035,0.0244261557284303,0.031189225562326,0.0256401125692027,0.0022392606375963,0.0027661647272034,0.001287056751186,0.0613946318626403,0.0906682014465332,0.0191475749015808,1.0,0.7168
ind,eng,OPUS_Tanzil,7867,MT560_OPUS_Tatoeba,29.3,2.5,49.3,2.2,25.8,2.6,49.6,2.2,57.6,2.9,0.8492,0.131,38.9,2.7,58.6,2.3,35.0,3.1,59.2,2.3,46.0,2.9,0.8928,0.105,21.1,2.1,42.0,2.0,18.6,2.2,42.1,1.9,65.4,2.8,0.7873,0.1496,35.6,2.8,55.7,2.3,32.4,3.1,56.0,2.3,47.6,3.0,0.8789,0.113,48.4,2.9,63.6,2.3,43.1,3.3,64.1,2.3,40.9,2.7,0.912,0.0836,49.1,2.9,63.9,2.3,44.2,3.4,64.4,2.3,40.7,2.8,0.9103,0.085,0.0,0.0,12.1,0.4,0.0,0.0,13.1,0.4,134.3,4.9,0.3959,0.0611,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,500.0,26.0,26.0,33.0,79.63666412407831,46.046,27.79,0.5,0.4406779661016949,0.4406779661016949,4.150556653501952e-05,0.0011293054771315,0.0023749550197912,0.9278444378453444,0.965352705123653,0.2750939050252073,0.0244261557284303,0.0665429323917711,0.069769197461673,0.0022392606375963,0.0118189614033714,0.013447399742356,0.0613946318626403,0.496339738368988,0.3574651479721069,1.0,0.7168
ind,eng,OPUS_Tanzil,7867,MT560_OPUS100,21.0,1.0,40.7,1.0,16.4,1.0,41.6,1.0,70.2,1.5,0.771,0.1499,25.8,1.3,45.4,1.1,21.0,1.3,46.6,1.2,64.1,1.7,0.7991,0.1449,15.3,0.9,34.6,0.9,11.8,0.9,35.4,0.9,76.4,1.5,0.7181,0.1598,23.8,1.1,43.9,1.1,19.2,1.2,45.0,1.1,65.7,1.7,0.7903,0.1468,38.2,1.5,53.6,1.3,31.2,1.6,54.3,1.3,54.3,1.6,0.8319,0.135,39.1,1.6,54.0,1.3,31.9,1.6,54.8,1.3,54.6,1.7,0.8307,0.1342,0.6,0.4,11.9,0.3,0.4,0.3,13.0,0.3,133.4,2.7,0.4114,0.0629,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,1954.0,26.0,26.0,37.0,79.63666412407831,46.046,30.00818833162743,0.5,0.4126984126984127,0.4126984126984127,4.150556653501952e-05,0.0011293054771315,0.0006310116651886,0.9278444378453444,0.872774058020812,0.6235857927759239,0.0244261557284302,0.0738755525175728,0.0787550528682346,0.0022392606375963,0.010057698966494,0.0130032203231831,0.0613946318626403,0.3842770457267761,0.2453302145004272,1.0,0.7168
ind,eng,OPUS_Tanzil,7867,bible,9.2,0.6,29.2,0.8,6.9,0.6,30.5,0.8,83.7,1.7,0.6737,0.1141,15.5,0.8,38.2,0.7,11.3,0.8,39.7,0.7,82.3,1.6,0.7453,0.0792,5.4,0.5,23.3,0.7,4.2,0.4,24.6,0.7,86.4,1.6,0.6108,0.1126,11.9,0.7,35.4,0.6,8.5,0.7,37.0,0.6,86.7,1.6,0.7219,0.0841,26.0,1.0,48.4,0.8,21.0,1.0,49.7,0.8,59.6,1.1,0.7871,0.0744,24.7,1.0,47.3,0.8,19.7,1.0,48.6,0.8,62.1,1.1,0.7849,0.0715,0.3,0.2,11.7,0.3,0.0,0.0,12.7,0.3,94.5,0.5,0.421,0.0647,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,1000.0,26.0,26.0,26.0,79.63666412407831,46.046,106.454,0.5,0.5,0.5,4.150556653501952e-05,0.0011293054771315,0.0002442369474139,0.9278444378453444,0.6890000135271733,13.132005958157116,0.0244261557284303,0.045895203807964,0.0544562275869631,0.0022392606375963,0.0048730316467947,0.0083465548975425,0.0613946318626403,0.1170846223831176,0.1044754981994628,1.0,0.7168
ind,eng,OPUS_Tanzil,7867,neulab_tedtalksv1,16.5,0.6,44.6,0.7,13.5,0.5,45.8,0.8,67.6,0.7,0.7581,0.1323,23.2,0.6,52.4,0.6,18.0,0.5,53.9,0.6,61.6,0.6,0.8006,0.1067,11.3,0.5,37.2,0.6,9.7,0.4,38.1,0.6,73.4,1.1,0.6932,0.1372,21.5,0.5,51.1,0.5,16.6,0.5,52.5,0.5,62.1,0.6,0.7917,0.1094,25.4,0.7,55.3,0.7,19.6,0.6,56.8,0.7,60.1,0.7,0.8225,0.0953,26.8,0.7,56.3,0.6,20.4,0.6,57.9,0.6,59.4,0.7,0.8251,0.0913,0.1,0.1,10.6,0.2,0.0,0.0,11.4,0.2,98.6,0.4,0.3934,0.0556,1.0,0.4185,0.5143,0.4546,0.2617,0.4961,500.0,3180.0,26.0,26.0,36.0,79.63666412407831,46.046,72.06572327044024,0.5,0.4193548387096774,0.4193548387096774,4.150556653501952e-05,0.0011293054771315,0.0001570893096361,0.9278444378453444,0.5413775560105821,38.30296693896437,0.0244261557284302,0.0836049288924153,0.0850970697290949,0.0022392606375963,0.0143527226669298,0.0160010602539398,0.0613946318626403,0.3847798109054565,0.2501718997955322,1.0,0.7168
kan,eng,OPUS_bible,28850,OPUS_bible,27.3,1.2,49.6,0.9,21.0,1.1,50.4,0.8,70.0,2.5,0.7769,0.0864,0.4,0.1,11.2,0.4,0.3,0.1,12.5,0.5,177.0,5.7,0.3321,0.0752,29.5,1.0,49.7,0.8,22.9,1.1,50.5,0.8,64.4,1.5,0.7822,0.0866,1.2,0.2,13.5,0.5,0.8,0.2,14.5,0.5,191.0,10.0,0.3781,0.1035,58.2,1.2,71.6,0.9,51.2,1.3,71.9,0.9,34.5,1.2,0.8636,0.0555,37.0,1.1,57.0,0.8,29.8,1.1,58.0,0.8,55.6,1.5,0.8364,0.0591,11.2,0.6,31.5,0.5,6.8,0.6,32.2,0.5,89.0,2.0,0.6007,0.0835,1.0,0.3013,0.6682,0.4738,0.1864,0.5713,1000.0,1000.0,32.0,26.0,26.0,100.16266897746966,86.936,103.022,0.4482758620689655,0.4482758620689655,0.5,1.1073840715951488e-05,0.000299070580657,0.0002523732794937,0.9273160049054292,0.9141677183289064,0.0342370881197236,0.0425384679334987,0.033406675809758,0.0272950363880537,0.0071061542704188,0.0043653981210543,0.002131000602066,0.1371020078659057,0.0748535394668579,0.0436435341835022,1.0,0.6007
kan,eng,OPUS_bible,28850,bible,21.9,1.0,45.7,0.8,16.8,0.9,46.8,0.8,72.3,2.4,0.7615,0.0838,0.3,0.1,11.3,0.4,0.3,0.1,12.7,0.5,172.5,5.4,0.325,0.0728,22.7,0.9,45.3,0.7,17.5,0.9,46.5,0.7,67.6,1.4,0.7623,0.0853,1.1,0.2,13.5,0.5,0.8,0.2,14.5,0.5,186.2,9.7,0.3708,0.1016,39.2,1.1,58.8,0.9,32.8,1.2,59.9,0.8,46.9,1.2,0.8234,0.062,24.9,0.9,47.6,0.8,19.8,0.9,49.0,0.8,64.4,1.4,0.7972,0.0664,8.9,0.6,29.8,0.5,5.5,0.5,30.8,0.5,89.1,1.8,0.5927,0.0811,1.0,0.3013,0.6682,0.4738,0.1864,0.5713,1000.0,1000.0,32.0,26.0,26.0,100.16266897746966,86.936,106.373,0.4482758620689655,0.4482758620689655,0.5,1.1073840715951488e-05,0.000299070580657,0.0002444229268705,0.9273160049054292,0.9114405118407036,0.0499872403436029,0.0425384679334987,0.0387283590672623,0.0469187584618541,0.0071061542704188,0.005340883744132,0.0074781997398601,0.1371020078659057,0.080826997756958,0.0574358701705932,1.0,0.6007
kan,eng,OPUS_bible,28850,MT560_OPUS100,1.1,0.4,12.6,1.3,0.4,0.3,14.2,1.3,375.7,50.5,0.4621,0.1298,2.2,0.8,10.9,2.0,1.1,1.0,11.9,2.0,156.9,9.7,0.4973,0.1342,1.5,0.5,14.3,1.2,0.9,0.4,15.9,1.2,231.2,19.1,0.4781,0.1384,2.7,0.9,13.3,2.1,1.3,0.7,14.6,2.2,147.2,8.6,0.5146,0.1736,16.3,2.9,43.9,3.1,15.7,3.2,46.6,3.0,98.8,7.5,0.7237,0.1916,16.4,2.9,43.2,3.1,15.3,3.1,46.0,3.1,100.2,7.5,0.7267,0.1928,0.0,0.0,9.1,0.5,0.0,0.0,10.8,0.5,429.9,38.5,0.3761,0.0601,1.0,0.3013,0.6682,0.4738,0.1864,0.5713,1000.0,918.0,32.0,26.0,35.0,100.16266897746966,86.936,15.241830065359476,0.4482758620689655,0.4776119402985074,0.4262295081967213,1.1073840715951488e-05,0.000299070580657,0.0025014293882218,0.9273160049054292,0.9911655881287804,0.7751748167511446,0.0425384679334987,0.1195470723239184,0.1081985241977232,0.0071061542704188,0.0318825399164009,0.0236209346942329,0.1371020078659057,0.723212331533432,0.7113690376281738,1.0,0.6007
kan,eng,OPUS_bible,28850,pmindia,1.4,0.2,18.8,0.6,1.2,0.2,20.2,0.6,207.3,12.5,0.5155,0.1284,0.4,0.2,9.0,0.5,0.1,0.1,9.9,0.6,185.1,7.0,0.3494,0.0791,2.2,0.3,20.9,0.6,1.9,0.3,22.3,0.6,131.0,6.4,0.5302,0.1162,2.3,0.4,15.7,1.0,2.2,0.4,17.3,1.1,150.0,9.4,0.4119,0.1942,34.5,1.4,56.3,1.1,27.0,1.3,58.7,1.0,58.9,1.7,0.8526,0.1029,36.0,1.4,57.2,1.1,28.9,1.4,59.7,1.0,56.7,1.7,0.8577,0.0976,0.8,0.2,16.4,0.3,0.6,0.2,17.5,0.3,117.9,2.4,0.4404,0.0578,1.0,0.3013,0.6682,0.4738,0.1864,0.5713,1000.0,1000.0,32.0,26.0,62.0,100.16266897746966,86.936,89.903,0.4482758620689655,0.3404255319148936,0.2954545454545454,1.1073840715951488e-05,0.000299070580657,0.0006896321591048,0.9273160049054292,0.9681426369358692,0.3207332785731769,0.0425384679334987,0.1050329791511453,0.0964718229452986,0.0071061542704188,0.0258682426400558,0.0180914141665518,0.1371020078659057,0.564085453748703,0.5345863699913025,1.0,0.6007
kan,eng,OPUS_bible,28850,flores,2.5,0.3,22.9,0.6,1.8,0.3,24.5,0.7,179.5,10.1,0.532,0.1252,1.0,0.2,13.2,0.6,0.7,0.1,14.5,0.7,199.0,7.3,0.3571,0.1153,3.3,0.3,24.1,0.6,2.4,0.3,25.4,0.6,127.1,5.6,0.5312,0.1117,5.6,0.6,24.6,1.2,4.3,0.5,26.3,1.2,136.9,8.2,0.5082,0.2101,37.9,1.1,58.8,0.9,28.8,1.1,60.9,0.9,54.2,1.3,0.8764,0.0532,39.0,1.1,59.6,0.8,30.0,1.1,61.7,0.8,52.1,1.3,0.8806,0.0468,0.8,0.2,17.5,0.3,0.4,0.3,18.8,0.3,115.9,2.0,0.4338,0.0514,1.0,0.3013,0.6682,0.4738,0.1864,0.5713,1000.0,1012.0,32.0,26.0,39.0,100.16266897746966,86.936,106.64229249011858,0.4482758620689655,0.4507042253521127,0.4,1.1073840715951488e-05,0.000299070580657,0.0003613721020737,0.9273160049054292,0.939651301412416,0.0297226864965916,0.0425384679334989,0.0980411577157582,0.0901820690286454,0.0071061542704188,0.0193881190410825,0.021879210709109,0.1371020078659057,0.5537191331386566,0.6149030327796936,1.0,0.6007
kan,eng,OPUS_bible,28850,MT560_OPUS_Tatoeba,9.2,2.3,30.2,2.6,6.8,2.2,30.5,2.6,101.1,7.2,0.6754,0.1554,0.0,0.0,8.6,0.8,0.0,0.0,9.0,1.0,151.7,14.4,0.417,0.0942,13.0,2.8,32.8,2.7,9.4,2.5,32.7,2.7,84.4,5.1,0.7001,0.1514,1.8,0.8,13.8,2.5,2.0,1.6,13.8,2.4,138.8,13.1,0.4792,0.227,41.7,6.1,59.1,4.5,36.8,6.3,59.0,4.5,50.4,6.8,0.8926,0.0987,46.5,5.4,61.1,4.0,40.4,6.0,61.2,4.0,44.4,5.5,0.9029,0.0836,2.5,0.9,20.4,1.5,0.0,0.0,21.0,1.5,148.1,8.2,0.4867,0.0859,1.0,0.3013,0.6682,0.4738,0.1864,0.5713,1000.0,167.0,32.0,26.0,31.0,100.16266897746966,86.936,24.68263473053892,0.4482758620689655,0.4603174603174603,0.4385964912280701,1.1073840715951488e-05,0.000299070580657,0.0075206210577389,0.9273160049054292,0.9970572409599306,0.92204791401487,0.0425384679334987,0.0798398621313451,0.0719926195759409,0.0071061542704188,0.0188506902469349,0.0107618462431933,0.1371020078659057,0.4515370726585388,0.4641244411468506,1.0,0.6007
mya,eng,OPUS_bible,28918,neulab_tedtalksv1,0.2,0.1,12.6,0.3,0.1,0.1,14.2,0.3,202.2,6.3,0.4184,0.0714,0.6,0.1,11.0,0.3,0.4,0.1,12.7,0.4,136.1,6.6,0.4173,0.132,0.2,0.1,11.8,0.3,0.1,0.1,13.3,0.3,217.3,9.2,0.4128,0.0814,1.8,0.2,16.1,0.6,0.8,0.1,17.5,0.6,170.8,8.4,0.4828,0.1318,5.4,0.5,29.3,0.7,4.5,0.4,31.0,0.7,107.5,3.3,0.6425,0.1247,6.6,0.5,30.5,0.7,5.6,0.5,32.3,0.7,97.2,3.0,0.6726,0.1231,0.0,0.0,9.5,0.2,0.0,0.0,10.1,0.2,126.3,2.6,0.3686,0.0427,1.0,0.319,0.6849,0.3323,0.2468,0.5498,500.0,1505.0,32.0,26.0,36.0,100.5235839269659,96.578,77.68172757475084,0.4482758620689655,0.4705882352941176,0.4193548387096774,1.1008135356032338e-05,0.0005384249000807,0.0003079265424126,0.9595278587618632,0.9297795564126378,0.5603268319134374,0.0428256255107159,0.0870019222506855,0.0848573632723921,0.0070713507432068,0.0154396976867974,0.0232663689541081,0.1124219894409179,0.4536755681037903,0.4250990152359009,1.0,0.649
mya,eng,OPUS_bible,28918,MT560_OPUS_GlobalVoices,1.7,0.2,16.5,0.4,0.9,0.1,18.2,0.4,166.6,5.5,0.4787,0.1196,4.8,0.5,19.1,0.6,3.0,0.4,21.0,0.6,120.8,4.7,0.526,0.1715,1.2,0.2,15.8,0.3,0.7,0.1,17.4,0.3,167.5,7.5,0.4787,0.1129,7.3,0.5,26.3,0.6,5.2,0.4,28.6,0.6,94.3,1.3,0.6221,0.1437,18.0,0.8,37.2,0.9,13.6,0.7,39.5,0.9,81.4,1.2,0.755,0.1593,18.1,0.8,37.3,0.9,13.7,0.7,39.7,0.9,78.7,1.1,0.7628,0.1542,0.3,0.1,14.8,0.2,0.1,0.1,16.5,0.2,163.3,3.6,0.4204,0.054,1.0,0.319,0.6849,0.3323,0.2468,0.5498,500.0,2282.0,32.0,26.0,66.0,100.5235839269659,96.578,87.11831726555653,0.4482758620689655,0.3265306122448979,0.2826086956521739,1.1008135356032338e-05,0.0005384249000807,0.0003319852719261,0.9595278587618632,0.93478247612216,0.3866771435901964,0.0428256255107165,0.1002847692752297,0.0965816380859872,0.0070713507432068,0.0188732597259726,0.0141454290041582,0.1124219894409179,0.4429888129234314,0.4774026870727539,1.0,0.649
mya,eng,OPUS_bible,28918,bible,16.5,0.8,38.1,0.7,12.5,0.8,39.3,0.7,80.2,2.0,0.7365,0.1001,2.5,0.3,18.3,0.5,1.7,0.3,19.4,0.5,124.5,5.7,0.4791,0.1173,15.9,0.8,37.1,0.8,11.8,0.8,38.3,0.8,76.7,1.9,0.7329,0.0962,3.7,0.4,23.2,0.5,2.6,0.4,24.5,0.5,112.8,4.2,0.5454,0.1057,34.3,1.1,54.3,1.0,28.3,1.1,55.3,1.0,53.3,1.4,0.8166,0.0797,23.6,0.9,45.7,0.9,18.9,0.9,47.1,0.9,64.9,1.3,0.8007,0.0802,6.3,0.5,25.9,0.4,4.0,0.4,26.9,0.4,100.4,2.7,0.5766,0.0814,1.0,0.319,0.6849,0.3323,0.2468,0.5498,500.0,1000.0,32.0,26.0,26.0,100.5235839269659,96.578,106.333,0.4482758620689655,0.4482758620689655,0.5,1.1008135356032338e-05,0.0005384249000807,0.0002445148730873,0.9595278587618632,0.911986208546614,1.4448349655617605,0.0428256255107166,0.038847807127516,0.0444849387039273,0.0070713507432068,0.0053634658746407,0.007586505803684,0.1124219894409179,0.0807592868804931,0.0355368256568908,1.0,0.649
